timestamp,RPC,url,title,marketing_tags,brand,section,price_data,stock,assets,metadata,variants
1747318207,72195,https://alkoteka.com/product/vino-igristoe/kherkskhaym-am-berg-risling_72195,"Херксхайм ам Берг Рислинг, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1990.0, 'original': 1990.0, 'sale_tag': ''}","{'in_stock': True, 'count': 48}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/f7/9f/72195_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '72195', 'Код товара': '72195', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Herxheim am Berg Riesling', 'Статус': 'active'}",2
1747318207,40550,https://alkoteka.com/product/vino-igristoe/bolle-kyuve-bryut_40550,"Болле кюве Брют, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1465.0, 'original': 1465.0, 'sale_tag': ''}","{'in_stock': True, 'count': 749}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/6a/9b/40550_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '40550', 'Код товара': '40550', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Bolle cuvee Brut', 'Статус': 'active'}",2
1747318207,129601,https://alkoteka.com/product/vino-igristoe/bolle-kyuve-ekstra-dray_129601,"Болле Кюве Экстра Драй, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1465.0, 'original': 1465.0, 'sale_tag': ''}","{'in_stock': True, 'count': 733}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/60/ce/129601_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '129601', 'Код товара': '129601', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Bolle Cuvee Extra Dry', 'Статус': 'active'}",2
1747318207,40554,https://alkoteka.com/product/vino-igristoe/bolle-roze-kyuve-ekstra-dray_40554,"Болле Розе Кюве Экстра Драй, Розовое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1465.0, 'original': 1465.0, 'sale_tag': ''}","{'in_stock': True, 'count': 725}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/bf/62/40554_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '40554', 'Код товара': '40554', 'Цвет': 'Розовое', 'Объем': '0.75 Л', 'Подназвание': 'Bolle Rose Cuvee Extra Dry', 'Статус': 'active'}",2
1747318207,84710,https://alkoteka.com/product/shampanskoe-1/lasso-metch-pley-millezim_84710,"Лассо Мэтч Плэй Миллезим, Белое, 0.75 Л",,,"Шампанское и игристое,Шампанское","{'current': 7495.0, 'original': 7495.0, 'sale_tag': ''}","{'in_stock': True, 'count': 53}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/0a/4c/84710_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '84710', 'Код товара': '84710', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Lasseaux Match Play Millesime', 'Статус': 'active'}",2
1747318207,84712,https://alkoteka.com/product/shampanskoe-1/lasso-poul-pozishn_84712,"Лассо Поул Позишн, Белое, 0.75 Л",,,"Шампанское и игристое,Шампанское","{'current': 4850.0, 'original': 4850.0, 'sale_tag': ''}","{'in_stock': True, 'count': 66}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/ab/8b/84712_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '84712', 'Код товара': '84712', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Lasseaux Pole Position', 'Статус': 'active'}",2
1747318207,96253,https://alkoteka.com/product/shampanskoe-1/nikolya-mayyar-roze-preme-kryu_96253,"Николя Майяр Розе Премье Крю, Розовое, 0.75 Л",,,"Шампанское и игристое,Шампанское","{'current': 7995.0, 'original': 9845.0, 'sale_tag': 'Скидка 19%'}","{'in_stock': True, 'count': 223}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/c9/f8/96253_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '96253', 'Код товара': '96253', 'Цвет': 'Розовое', 'Объем': '0.75 Л', 'Подназвание': 'Nicolas Maillart Rose Premier Cru', 'Статус': 'active'}",2
1747318207,51732,https://alkoteka.com/product/vino-igristoe/inkerman-kokur-belyy_51732,"Инкерман Кокур белый, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 750.0, 'original': 750.0, 'sale_tag': ''}","{'in_stock': True, 'count': 566}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/fe/8f/51732_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '51732', 'Код товара': '51732', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': None, 'Статус': 'active'}",2
1747318207,95466,https://alkoteka.com/product/vino-igristoe/aloli-bryut_95466,"Алоли Брют, Белое, 0.75 Л",,,"Шампанское и игристое,Вино игристое","{'current': 1495.0, 'original': 1795.0, 'sale_tag': 'Скидка 17%'}","{'in_stock': True, 'count': 297}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/b7/63/95466_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '95466', 'Код товара': '95466', 'Цвет': 'Белое', 'Объем': '0.75 Л', 'Подназвание': 'Aloli Brut', 'Статус': 'active'}",2
1747318207,4369,https://alkoteka.com/product/vino-igristoe/mastro-binelli-moskato_4369,"Мастро Бинелли Москато, Белое, 1.5 Л",,,"Шампанское и игристое,Вино игристое","{'current': 2290.0, 'original': 2290.0, 'sale_tag': ''}","{'in_stock': True, 'count': 361}","{'main_image': 'https://web.alkoteka.com/resize/350_500/product/66/5d/4369_image.png', 'set_images': '', 'view360': '', 'video': ''}","{'__description': '', 'Артикул': '4369', 'Код товара': '4369', 'Цвет': 'Белое', 'Объем': '1.5 Л', 'Подназвание': 'Mastro Binelli Moscato', 'Статус': 'active'}",2
